pic.0380.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0394.jpg,0.0001,0.8305,0.6934,0.0000,0.0000,0.7134,1.1429,0.5357,0.9375
pic.1061.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0419.jpg,0.1303,0.5242,0.8985,0.0393,0.0041,0.4840,3.3636,0.6150,0.7775
pic.1075.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0343.jpg,0.0016,0.7446,0.0233,0.0006,0.0002,0.5805,2.3600,0.3095,0.8573
pic.0425.jpg,0.0021,0.3881,0.2620,0.0005,0.0005,0.5305,1.0392,0.2225,0.4990
pic.0431.jpg,0.0157,0.1274,0.4949,0.0025,0.0024,0.7863,1.2692,0.3609,0.5252
pic.1049.jpg,0.0028,0.0355,0.7339,0.0007,0.0002,0.5992,2.1333,0.4404,0.7230
pic.0357.jpg,0.0008,0.5434,0.5814,0.0001,0.0001,0.6136,1.2381,0.4048,0.8484
pic.0800.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0814.jpg,0.0012,0.4324,0.2836,0.0001,0.0003,0.6570,1.4783,0.4444,0.7386
pic.0182.jpg,0.0738,0.2112,0.4670,0.0092,0.0218,0.1628,1.2121,0.3668,0.5859
pic.0196.jpg,0.0541,0.7766,0.7026,0.0031,0.0116,0.1716,1.6596,0.5262,0.7154
pic.0828.jpg,0.0006,0.4431,0.1523,0.0000,0.0001,0.5250,1.0625,0.6287,0.9144
pic.0169.jpg,0.0148,0.2567,0.7332,0.0016,0.0010,0.1920,1.3699,0.6426,0.8418
pic.0627.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0141.jpg,0.0018,0.0830,0.5052,0.0001,0.0003,0.7050,1.0588,0.4404,0.6467
pic.0155.jpg,0.1341,0.3631,0.7809,0.0465,0.0099,0.6554,2.0850,0.3428,0.5205
pic.0633.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0974.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0960.jpg,0.0021,0.6909,0.7274,0.0001,0.0003,0.7159,1.5000,0.7465,0.9707
pic.0948.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0790.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0784.jpg,0.0054,0.3992,0.5698,0.0003,0.0010,0.4724,1.4255,0.5345,0.8720
pic.0009.jpg,0.0011,0.0084,0.9717,0.0000,0.0004,0.0829,2.2353,0.5008,0.9177
pic.0753.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0035.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0021.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0747.jpg,0.0004,0.7122,0.7726,0.0000,0.0000,0.5703,2.1250,0.7169,0.9799
pic.0592.jpg,0.0260,0.4856,0.5601,0.0062,0.0016,0.7311,2.0000,0.5262,0.6637
pic.0586.jpg,0.0237,0.3604,0.8322,0.0033,0.0039,0.4331,1.0000,0.3791,0.6211
pic.0579.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.1101.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0237.jpg,0.0021,0.3776,0.4560,0.0004,0.0001,0.2014,1.6400,0.6083,0.7271
pic.0551.jpg,0.0023,0.8866,0.2412,0.0001,0.0005,0.1344,1.1714,0.4923,0.7520
pic.0545.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0223.jpg,0.0902,0.1709,0.7249,0.0129,0.0082,0.1649,1.1775,0.4591,0.5920
pic.0544.jpg,0.0085,0.4755,0.9510,0.0031,0.0006,0.2137,3.1633,0.3447,0.5711
pic.0222.jpg,0.0005,0.3254,0.9907,0.0001,0.0000,0.6719,2.0000,0.6198,0.9554
pic.0236.jpg,0.2142,0.7843,0.3709,0.0203,0.0251,0.6055,1.0190,0.7120,0.8298
pic.0550.jpg,0.0027,0.4175,0.7903,0.0001,0.0009,0.1089,2.1034,0.4553,0.8703
pic.0578.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.1100.jpg,0.0003,0.5409,0.1785,0.0000,0.0000,0.6749,1.1818,0.5035,0.9412
pic.0587.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0593.jpg,0.0525,0.5738,0.4685,0.0260,0.0056,0.3232,2.4091,0.2205,0.3654
pic.0020.jpg,0.0019,0.0449,0.3061,0.0000,0.0012,0.2204,6.0000,0.7493,0.9331
pic.0746.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0752.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0034.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0008.jpg,0.0061,0.3655,0.9745,0.0016,0.0002,0.3436,3.1333,0.6745,0.8324
pic.0785.jpg,0.0012,0.3967,0.4620,0.0001,0.0001,0.9123,1.6000,0.5352,0.8364
pic.0791.jpg,0.0092,0.9514,0.7775,0.0008,0.0008,0.2769,1.3148,0.7582,0.9497
pic.0949.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
pic.0961.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
