pic.0001.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0002.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0003.jpg,0.000208,0.805836,0.206284,0.000019,0.000016,0.176471,1.222222,0.550505,0.947826
pic.0004.jpg,0.000323,0.570711,0.636295,0.000031,0.000026,0.358491,1.166667,0.526786,0.907692
pic.0005.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0006.jpg,0.000516,0.007776,0.977071,0.000030,0.000077,0.082840,0.684211,0.580972,0.919872
pic.0007.jpg,0.000751,0.991171,0.908997,0.000026,0.000166,0.000000,0.481481,0.609687,0.912580
pic.0008.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0009.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0010.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0011.jpg,0.001437,0.540877,0.492221,0.000108,0.000291,0.000000,0.794118,0.462418,0.781768
pic.0012.jpg,0.001709,0.466515,0.813145,0.000272,0.000139,0.125000,1.461538,0.513158,0.780600
pic.0013.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0014.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0015.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0016.jpg,0.002921,0.868711,0.617375,0.001222,0.000194,0.015674,2.371428,0.296558,0.540803
pic.0017.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0018.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0019.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0020.jpg,0.005554,0.766345,0.709731,0.002961,0.000231,0.009890,3.638889,0.354750,0.499254
pic.0021.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0022.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0023.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0024.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0025.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0026.jpg,0.000342,0.364830,0.516410,0.000035,0.000022,0.053571,1.363636,0.569697,0.917073
pic.0027.jpg,0.071967,0.091192,0.745166,0.003172,0.018195,0.000000,0.498305,0.561397,0.726315
pic.0028.jpg,0.045010,0.086554,0.120428,0.003260,0.006548,0.003932,0.794444,0.566764,0.874243
pic.0029.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0030.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0031.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0032.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0033.jpg,0.000345,0.993708,0.565819,0.000011,0.000074,0.053097,0.444444,0.645833,0.984127
pic.0034.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0035.jpg,0.009674,0.450157,0.798043,0.004828,0.000269,0.000000,3.900000,0.474359,0.596895
pic.0036.jpg,0.000430,0.966345,0.974706,0.000082,0.000062,0.085106,1.294118,0.312834,0.876405
pic.0037.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0038.jpg,0.047531,0.141013,0.844097,0.007967,0.003782,0.000000,1.177914,0.485461,0.596506
pic.0039.jpg,0.756763,0.517666,0.513404,0.079524,0.092820,0.004307,1.250000,0.897487,0.982732
pic.0040.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0041.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0042.jpg,0.000757,0.973645,0.210205,0.000235,0.000027,0.225806,2.615385,0.472851,0.794677
pic.0043.jpg,0.069211,0.817433,0.649747,0.011867,0.012555,0.001367,1.408696,0.314171,0.489187
pic.0044.jpg,0.003879,0.217325,0.603151,0.000621,0.000284,0.036979,2.055556,0.442568,0.716500
pic.0045.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0046.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0047.jpg,0.012814,0.134779,0.757272,0.005954,0.000191,0.032865,5.933333,0.749813,0.875191
pic.0048.jpg,0.799069,0.420194,0.478055,0.063081,0.085810,0.009953,1.207031,0.874242,0.985927
pic.0049.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0050.jpg,0.022440,0.074243,0.557326,0.001929,0.002074,0.000000,1.090000,0.679174,0.866203
pic.0051.jpg,0.065891,0.061242,0.306885,0.002032,0.037292,0.023065,0.405797,0.440393,0.564532
pic.0052.jpg,0.104916,0.267343,0.245295,0.023086,0.005525,0.003927,1.841837,0.479415,0.770505
pic.0053.jpg,0.194669,0.447879,0.830777,0.053937,0.011495,0.027544,2.269531,0.426595,0.664885
pic.0054.jpg,0.007553,0.277756,0.064980,0.000552,0.002475,0.000000,0.500000,0.411979,0.579712
pic.0055.jpg,0.022049,0.662602,0.738266,0.001826,0.003891,0.031557,0.888889,0.378879,0.642545
pic.0056.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0057.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0058.jpg,0.025562,0.611363,0.741583,0.003730,0.001610,0.003343,1.685393,0.619813,0.806128
pic.0059.jpg,0.032590,0.467014,0.454410,0.000934,0.013938,0.085401,0.385542,0.432982,0.746969
pic.0060.jpg,0.000211,0.238564,0.569860,0.000016,0.000017,0.000000,1.111111,0.616667,0.956897
pic.0061.jpg,0.006946,0.530497,0.452464,0.001139,0.000416,0.010105,1.648148,0.449126,0.682206
pic.0062.jpg,0.078674,0.472113,0.393318,0.014798,0.013884,0.044880,1.270916,0.312293,0.486119
pic.0063.jpg,0.019446,0.037733,0.131254,0.000473,0.007334,0.000000,0.342857,0.585571,0.800638
pic.0064.jpg,0.000861,0.397180,0.772967,0.000030,0.000377,0.205674,0.394737,0.424561,0.823129
pic.0065.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0066.jpg,0.002505,0.103694,0.910520,0.000556,0.000441,0.015834,1.272727,0.304789,0.714218
pic.0067.jpg,0.000275,0.383698,0.769922,0.000012,0.000079,0.200000,0.588235,0.417647,0.755319
pic.0068.jpg,0.000488,0.540430,0.940625,0.000020,0.000093,0.000000,0.600000,0.572917,0.916667
pic.0069.jpg,0.011392,0.926308,0.510903,0.001864,0.000737,0.000000,1.746032,0.523954,0.819916
pic.0070.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
pic.0071.jpg,0.018314,0.364796,0.510063,0.000631,0.004379,0.027329,0.620968,0.609866,0.809987
pic.0072.jpg,0.006305,0.066889,0.975187,0.001811,0.000235,0.002904,3.200000,0.489923,0.737095
pic.0073.jpg,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
